id,Genus,name,Latitude,Longitude,mint.cm,at.warmq,p.dryq,p.wetq,p.warmq
24621,Picea,Picea_engelmannii,48.7008,-119.952,0.015293181,-0.533205926,1.063963532,0.340625226,0.257743567
24622,Picea,Picea_engelmannii,48.662,-119.942,0.029585201,-0.550187111,1.090997934,0.408847481,0.151157409
24623,Picea,Picea_engelmannii,52.9667,-118.05,-0.237198994,-0.196009293,0.456157118,-0.106089778,0.341846257
24624,Picea,Picea_engelmannii,45.8441,-117.9644,0.058169194,-0.245739713,0.599121988,0.217873409,-0.186507151
24625,Picea,Picea_engelmannii,46.2083,-117.582,0.062933214,-0.299108982,0.699095488,0.131086171,-0.070892207
24626,Picea,Picea_engelmannii,45.5517,-117.4852,-0.013290857,0.042939436,0.572317183,-0.409767032,-0.262053132
24627,Picea,Picea_engelmannii,46.1236,-117.482,0.048641194,-0.353691161,0.737775981,0.148041025,-0.186507151
24628,Picea,Picea_engelmannii,45.1443,-117.3381,-0.046638869,-0.512585998,0.745325863,0.139589548,-0.179289788
24629,Picea,Picea_engelmannii,45.0572,-117.3244,-0.12286289,-0.186305791,0.572317183,-0.340318471,-0.179289788
24630,Picea,Picea_engelmannii,45.1875,-117.258,-0.070458882,-0.403421611,0.658749282,-0.095943063,-0.262053132
24631,Picea,Picea_engelmannii,45.2748,-117.2116,-0.022818854,-0.197222203,0.590275407,-0.384047985,-0.137142166
24632,Picea,Picea_engelmannii,48.6878,-117.174,-0.008526836,-0.273637295,0.972463965,0.497355163,0.181330755
24633,Picea,Picea_engelmannii,45.1616,-117.035,-0.103806898,-0.282127857,0.642105758,-0.174062222,-0.103431068
24634,Picea,Picea_engelmannii,44.5,-116.167,-0.037110873,-0.396144003,0.666960001,0.096535824,-0.254204094
24635,Picea,Picea_engelmannii,45.7,-116,0.067697234,-0.233610332,0.845243275,-0.022253541,0.071551286
24636,Picea,Picea_engelmannii,47.5116,-115.728,-0.003762814,-0.331858277,0.910860777,0.440086454,0.060442768
24637,Picea,Picea_engelmannii,49.95,-115.666664,-0.218142956,-0.029836826,0.56320107,-0.234549955,0.161314219
24638,Picea,Picea_engelmannii,44.65,-115.58,-0.156210959,-0.42161569,0.722493529,-0.00799713,-0.201116502
24639,Picea,Picea_engelmannii,39.8,-113.933,0.029585201,-0.394931048,1.030583024,-0.217763796,0.109485023
24640,Picea,Picea_engelmannii,39.8542,-113.888,-0.003762814,-0.357329994,0.972463965,-0.304046422,0.043542583
24641,Picea,Picea_engelmannii,46.2455,-113.773,-0.037110873,-0.419189811,0.642105758,-0.346470028,0.026347196
24642,Picea,Picea_engelmannii,40.56,-111.64,-0.051402844,-0.407060415,0.929736853,-0.316018164,0.082537144
24643,Picea,Picea_engelmannii,39.1506,-111.485,-0.108570918,-0.386440516,0.831582308,-0.280445874,0.19609198
24644,Picea,Picea_engelmannii,41.86,-111.48,-0.132390931,-0.255443215,0.760248661,-0.56219089,-0.165024236
24645,Picea,Picea_engelmannii,43.53,-111.25,-0.165738955,-0.277276099,0.891624451,-0.168703735,0.008844516
24646,Picea,Picea_engelmannii,40.6897,-110.911,-0.089514881,-0.485901415,0.885129273,-0.429425597,0.071551286
24647,Picea,Picea_engelmannii,42.85,-109.1,-0.194322944,-0.55261296,0.650465071,-0.54019326,-0.150977537
24648,Picea,Picea_engelmannii,35.18,-108.13,-0.094278902,-0.066224948,0.4136886,-0.101006567,0.215451986
24649,Picea,Picea_engelmannii,25.950277,-107.05,0.444053471,-0.221480951,0.357394993,1.349744081,1.395917773
24650,Picea,Picea_engelmannii,40.5,-106.7,-0.232434973,-0.477410793,1.080266476,-0.174062222,0.19609198
24651,Picea,Picea_engelmannii,39.36,-106.06,-0.227670997,-0.542909443,0.948267877,-0.234549955,0.220236242
24652,Picea,Picea_engelmannii,39.22,-106,-0.275311023,-0.347626477,0.535278916,-0.346470028,0.135730281
24653,Picea,Picea_engelmannii,39.9014,-105.805,-0.24672699,-0.339135945,0.803674996,-0.384047985,0.109485023
24654,Picea,Picea_engelmannii,39.82,-105.75,-0.232434973,-0.527141273,1.085645914,0.056591071,0.239157319
24655,Picea,Picea_engelmannii,25.4453,-100.685,0.553625524,-0.037114438,0.333758891,0.193624005,0.435638845
24656,Picea,Picea_farreri,28.37731111,96.61625833,0.329717398,-0.073502593,0.217864841,1.40006566,1.600928068
24657,Picea,Picea_farreri,27.26497222,100.7118278,0.410705447,-0.011642743,0.160285413,0.674931526,0.994746804
24658,Picea,Picea_farreri,27.25663889,100.7347833,0.486929476,0.087818131,0.145184308,0.674931526,0.994746804
24659,Picea,Picea_glauca,67.27,-163.67,-0.608791232,-0.548974156,0.217864841,-0.490437657,-0.144033879
24660,Picea,Picea_glauca,67.13,-162.9,-0.642139196,-0.478623748,-0.065576248,-0.449414551,-0.130301356
24661,Picea,Picea_glauca,68,-161.5,-0.770767391,-0.368246436,-0.045409143,-0.577094376,-0.193782508
24662,Picea,Picea_glauca,67.71667,-149.73334,-0.927979469,-0.359755874,-0.045409143,-0.422836542,0.07705944
24663,Picea,Picea_glauca,63.766666,-145.85,-0.594499171,-0.391292244,-0.065576248,-0.184847295,0.276008308
24664,Picea,Picea_glauca,68.05,-145,-0.985147536,-0.47134614,-0.281655103,-0.948290408,-0.362197548
24665,Picea,Picea_glauca,67.38333,-143.83333,-1.066135645,-0.237249166,-0.341758579,-0.927333415,-0.353393018
24666,Picea,Picea_glauca,68.6,-143.75,-0.961327493,-0.50530839,-0.484601349,-0.937758088,-0.353393018
24667,Picea,Picea_glauca,60.887333,-141.27234,-0.532567203,-0.626602113,1.325557232,0.627127469,0.846300542
24668,Picea,Picea_glauca,68.65,-141,-1.10424757,-0.451939106,-0.281655103,-0.746826708,-0.193782508
24669,Picea,Picea_glauca,67.6,-139.8,-1.185235739,-0.300321937,0.114039131,-0.511500955,0.002939777
24670,Picea,Picea_glauca,61.9214,-132.575,-0.875575483,-0.342774749,0.011794054,-0.483500212,0.026347196
24671,Picea,Picea_glauca,50.1833,-123.167,-0.003762814,-0.373098195,1.178137541,0.914744258,0.234459013
24672,Picea,Picea_glauca,56,-121.9,-0.303895056,-0.147491798,0.496617675,0.020065492,0.447306722
24673,Picea,Picea_glauca,50.9667,-121.683,0.005765183,-0.538057685,1.03622067,0.001422877,0.375385642
24674,Picea,Picea_glauca,52.9667,-118.05,-0.237198994,-0.196009293,0.456157118,-0.106089778,0.341846257
24675,Picea,Picea_glauca,55.3667,-117.683,-0.351535112,-0.17296347,0.466451675,0.056591071,0.477840543
24676,Picea,Picea_glauca,57.8,-117.1,-0.794587433,-0.083206072,0.357394993,-0.184847295,0.276008308
24677,Picea,Picea_glauca,52.0833,-116.417,-0.261018962,-0.313664258,0.590275407,0.087760173,0.503896594
24678,Picea,Picea_glauca,59,-110.7,-0.856519401,-0.091696657,0.391625285,-0.240195423,0.229739651
24679,Picea,Picea_glauca,45.25,-109.7,-0.099042878,-0.351265311,0.891624451,-0.07588397,0.239157319
24680,Picea,Picea_glauca,53.75,-108.5,-0.656431317,-0.119594216,0.345662266,-0.027039783,0.407928675
24681,Picea,Picea_glauca,44.28,-74.27,-0.256255031,0.034448866,1.338441253,0.44351685,0.781078458
24682,Picea,Picea_glauca,48,-68.083336,-0.494455189,-0.062586144,1.334162712,0.440086454,0.79842633
24683,Picea,Picea_glehnii,44.3667,142.183,-0.261018962,0.049004119,1.254267454,0.774670243,0.79842633
24684,Picea,Picea_glehnii,35.4244,138.849,0.243965343,0.224880084,1.101622701,1.35953176,1.567043424
24685,Picea,Picea_glehnii,35.6241,139.566,0.591737568,0.605742455,1.090997934,1.101335645,1.306988239
24686,Picea,Picea_glehnii,37.47415,139.984,0.167741269,0.261268228,1.404832244,1.137180924,1.381167531
24687,Picea,Picea_glehnii,42.027,140.272,0.039113197,0.005338345,1.604907513,1.00346303,1.269385219
24688,Picea,Picea_glehnii,42.950306,141.15242,-0.013290857,0.082966365,1.432732582,0.785678148,1.045403957
24689,Picea,Picea_glehnii,42.6778,141.3893,-0.032346848,-0.001939239,1.501600146,0.957233727,1.230739474
24690,Picea,Picea_glehnii,45.016666,141.91667,-0.060930889,0.078114629,1.249658823,0.689573467,0.892411888
24691,Picea,Picea_glehnii,45.0167,141.917,-0.056166865,0.076901682,1.240384459,0.686656177,0.889745295
24692,Picea,Picea_glehnii,46.35,142.06,-0.160974935,-0.086844884,1.069425702,0.405335218,0.754588485
24693,Picea,Picea_glehnii,44.22,142.11,-0.24672699,0.024745364,1.272515178,0.788418293,0.829613149
24694,Picea,Picea_glehnii,45.2133,142.226,-0.022818854,0.052642912,1.187945247,0.587164998,0.840762973
24695,Picea,Picea_glehnii,43.092,142.245,-0.394411117,-0.310025424,1.479082704,1.013034105,1.269385219
24696,Picea,Picea_glehnii,43.6197,142.916,-0.542095244,-0.399782807,1.43666482,0.944850266,1.190980077
24697,Picea,Picea_glehnii,43.3916,143.07,-0.389647096,-0.360968798,1.404832244,0.976855874,1.094186425
24698,Picea,Picea_glehnii,43.6,144.43333,0.005765183,0.07326287,1.148176074,0.712719321,0.982390285
24699,Picea,Picea_glehnii,43.6378,144.436,-0.018054834,0.090244018,1.127733111,0.674931526,0.952245355
24700,Picea,Picea_glehnii,44.239,145.987,0.091517255,-0.158408225,1.212089181,0.67787081,0.913542867
24701,Picea,Picea_jezoensis,35.316666,127.566666,0.034349177,0.062346436,0.960437298,1.772058487,1.911898255
24702,Picea,Picea_jezoensis,35.333,127.72,0.048641194,0.027171258,0.990244269,1.819902897,1.951894283
24703,Picea,Picea_jezoensis,41.75,128.033,-0.565915227,-0.136575341,-0.086357884,0.971972048,1.243059993
24704,Picea,Picea_jezoensis,42.3,128.083,-0.50398314,0.06598524,-0.20129174,0.79933238,1.098740578
24705,Picea,Picea_jezoensis,42.3,128.08333,-0.50398314,0.06598524,-0.20129174,0.79933238,1.098740578
24706,Picea,Picea_jezoensis,42.3333,128.117,-0.49921912,0.084179319,-0.176628441,0.777429342,1.080430627
24707,Picea,Picea_jezoensis,42.0833,128.167,-0.58973527,-0.176602289,-0.152873412,0.959698856,1.232800126
24708,Picea,Picea_jezoensis,47.13,128.53,-0.789823413,0.042939428,-0.226948649,0.788418293,1.089616895
24709,Picea,Picea_jezoensis,43.49,133.58,-0.689779282,-0.072289646,0.29696548,0.701189339,0.954784632
24710,Picea,Picea_jezoensis,43.34,133.66,-0.670723259,-0.227545649,0.466451675,0.82896775,1.123514533
24711,Picea,Picea_jezoensis,48.3,135.1,-0.780295432,0.195769548,0.145184308,0.627127469,0.944597781
24712,Picea,Picea_jezoensis,34.099,136.024,0.382121414,0.332831502,1.334162712,1.693914413,1.816346884
24713,Picea,Picea_jezoensis,35.17,138,0.110573247,-0.040753253,1.23571825,1.724595904,1.872221589
24714,Picea,Picea_jezoensis,35.17,138,0.110573247,-0.040753253,1.23571825,1.724595904,1.872221589
24715,Picea,Picea_jezoensis,36.433334,138.36667,0.015293181,0.024745364,1.074860096,1.35953176,1.567043424
24716,Picea,Picea_jezoensis,35.334,138.73,-0.065694861,-0.293044299,1.26342833,1.82750988,1.958253384
24717,Picea,Picea_jezoensis,36.57,139.2,0.115337268,0.109651007,1.163259506,1.624273658,1.788356423
24718,Picea,Picea_jezoensis,42.59,140.46,0.234437332,0.220028311,1.424828172,0.755220294,1.045403957
24719,Picea,Picea_jezoensis,42.605,140.607,0.153449282,0.167872012,1.459989071,0.782933056,1.073498607
24720,Picea,Picea_jezoensis,42.55,141.1,-0.037110873,-0.012855684,1.534607291,0.971972048,1.243059993
24721,Picea,Picea_jezoensis,42.55,141.1,-0.037110873,-0.012855684,1.534607291,0.971972048,1.243059993
24722,Picea,Picea_jezoensis,42.55,141.25,0.177269295,0.180001393,1.308149815,0.914744258,1.195219994
24723,Picea,Picea_jezoensis,45.016666,141.91667,-0.060930889,0.078114629,1.249658823,0.689573467,0.892411888
24724,Picea,Picea_jezoensis,45.0167,141.917,-0.056166865,0.076901682,1.240384459,0.686656177,0.889745295
24725,Picea,Picea_jezoensis,45.17,142.03,-0.075222857,0.018680651,1.245031238,0.651213646,0.884395897
24726,Picea,Picea_jezoensis,43,142.05,-0.079986885,0.093882829,1.26342833,0.771906137,1.075813413
24727,Picea,Picea_jezoensis,44.24,142.12,-0.241962969,0.038087714,1.26342833,0.782933056,0.824000895
24728,Picea,Picea_jezoensis,44.45,142.12,-0.280075043,-0.120807156,1.329868078,0.826295972,1.0548352
24729,Picea,Picea_jezoensis,44.4,142.2,-0.241962969,0.04051353,1.25885725,0.758013844,0.79842633
24730,Picea,Picea_jezoensis,48.04,142.31,-0.33724305,-0.095335446,1.041827798,0.325845003,0.655425429
24731,Picea,Picea_jezoensis,48.04,142.31,-0.33724305,-0.095335446,1.041827798,0.325845003,0.655425429
24732,Picea,Picea_jezoensis,44.25,142.37,-0.261018962,0.136335641,1.173200727,0.695392132,0.952245355
24733,Picea,Picea_jezoensis,44.25,142.37,-0.261018962,0.136335641,1.173200727,0.695392132,0.952245355
24734,Picea,Picea_jezoensis,43.16,142.38,-0.175266951,0.018680675,1.272515178,0.79933238,0.910920501
24735,Picea,Picea_jezoensis,43.3667,142.383,-0.180030972,0.143613249,1.030583024,0.577792645,0.712204278
24736,Picea,Picea_jezoensis,43.36667,142.38333,-0.180030972,0.143613249,1.030583024,0.577792645,0.712204278
24737,Picea,Picea_jezoensis,47.12,142.46,-0.451579094,-0.193583414,1.019216061,0.450354189,0.786888063
24738,Picea,Picea_jezoensis,43.4,143.05,-0.351535112,-0.242100924,1.355398893,0.902034879,1.019113421
24739,Picea,Picea_jezoensis,43.2,143.1,-0.180030972,0.078114629,1.216855288,0.763584912,1.05718255
24740,Picea,Picea_jezoensis,43.2,143.1,-0.180030972,0.078114629,1.216855288,0.763584912,1.05718255
24741,Picea,Picea_jezoensis,50.45,143.17,-0.742183328,-0.328219473,0.885129273,0.467311054,0.489080697
24742,Picea,Picea_jezoensis,43.08,143.45,-0.079986885,0.101160437,1.117364764,0.706965089,1.006986856
24743,Picea,Picea_jezoensis,43.25,144.05,-0.027582828,0.062346444,1.226326704,0.807468951,1.043035269
24744,Picea,Picea_jezoensis,43.25,144.05,-0.027582828,0.062346444,1.226326704,0.807468951,1.043035269
24745,Picea,Picea_jezoensis,43.4333,144.1,-0.165738955,0.028384177,1.334162712,0.839609802,1.047767997
24746,Picea,Picea_jezoensis,54.88333,158.83333,-0.613555253,-0.29061839,0.923483908,0.131086171,0.415916681
24747,Picea,Picea_jezoensis,56.04,159.53,-0.451579094,-0.312451303,0.752816379,-0.106089778,0.302830189
24748,Picea,Picea_jezoensis,56.04,160.02,-0.470635176,-0.301534891,0.774942577,-0.11119321,0.276008308
24749,Picea,Picea_jezoensis,56,160.16667,-0.49921912,-0.592639863,0.966468275,0.029290346,0.391777426
24750,Picea,Picea_koraiensis,47,121,-0.713599265,0.007764241,-0.484601349,0.408847481,0.772311866
24751,Picea,Picea_koraiensis,41.03333333,123.1333333,-0.25149101,0.433505356,-0.176628441,0.868519902,1.156578422
24752,Picea,Picea_koraiensis,41.31666667,124.9,-0.42299515,0.114502765,0.064716667,1.229964972,1.458731174
24753,Picea,Picea_koraiensis,41.683334,125.9,-0.49921912,0.287952811,0.145184308,1.064718246,1.320591807
24754,Picea,Picea_koraiensis,42.55,126.8,-0.546859145,0.166659087,-0.065576248,0.939870596,1.216224551
24755,Picea,Picea_koraiensis,41.377,127.503,-0.527803183,-0.017707443,-0.065576248,1.017799139,1.281369448
24756,Picea,Picea_koraiensis,41.86666667,127.7,-0.551623166,0.055068806,-0.02581533,0.884074271,1.169581175
24757,Picea,Picea_koraiensis,38.67,127.794,-0.146682903,0.032022994,0.642105758,1.507510662,1.67107141
24758,Picea,Picea_koraiensis,41.328333,128.897778,-0.613555253,-0.212990433,0.345662266,0.932372928,1.209956884
24759,Picea,Picea_koraiensis,43.31,133.67,-0.575443208,-0.028623918,0.29696548,0.674931526,0.994746804
24760,Picea,Picea_koyamae,35.46666664,138.0423913,-0.099042878,-0.257869124,1.187945247,1.762659669,1.90404129
24761,Picea,Picea_koyamae,35.54133331,138.123913,-0.027582828,-0.089270756,1.096323609,1.503909111,1.68773675
24762,Picea,Picea_koyamae,35.59999998,138.1304348,-0.065694861,-0.196009293,1.127733111,1.675921917,1.831532121
24763,Picea,Picea_koyamae,35.68799998,138.1565217,-0.060930889,-0.176602289,1.090997934,1.60559988,1.772745967
24764,Picea,Picea_koyamae,35.75999999,138.1956522,-0.008526836,-0.062586144,0.996103764,1.40006566,1.600928068
24765,Picea,Picea_koyamae,35.84799999,138.1956522,0.020057201,-0.074715517,1.052953601,1.52006042,1.701238513
24766,Picea,Picea_koyamae,35.84266666,138.2347826,0.058169194,0.010190114,0.960437298,1.435968399,1.630941153
24767,Picea,Picea_koyamae,35.95466666,138.3065217,0.01052916,0.010190137,0.966468275,1.413376451,1.612055302
24768,Picea,Picea_koyamae,35.93866666,138.326087,-0.022818854,-0.091696642,1.074860096,1.579830647,1.751204014
24769,Picea,Picea_koyamae,36.019167,138.355556,-0.227670997,-0.411912203,1.212089181,1.790719867,1.927498341
24770,Picea,Picea_koyamae,35.912,138.3913043,0.086753227,0.091456935,0.942128181,1.386656046,1.589718103
24771,Picea,Picea_koyamae,35.95466666,138.4141304,0.001001162,-0.074715532,1.101622701,1.521846175,1.702731371
24772,Picea,Picea_koyamae,35.928,138.4304348,0.058169194,0.092669874,0.966468275,1.326031208,1.53903842
24773,Picea,Picea_koyamae,35.91466666,138.5217391,0.034349177,0.012615987,0.972463965,1.437838554,1.632504582
24774,Picea,Picea_likiangensis,29.05,93.93,-0.046638869,-0.518650711,-0.52691555,0.412351251,0.775240898
24775,Picea,Picea_likiangensis,30,93.93,-0.075222857,-0.531993032,-0.408693194,0.484076768,0.835200369
24776,Picea,Picea_likiangensis,29.771305,94.775055,-0.127626911,-0.595065773,-0.374259502,0.555697918,0.895072579
24777,Picea,Picea_likiangensis,29.58,94.92,0.148685277,-0.244526803,-0.445351422,0.674931526,0.994746804
24778,Picea,Picea_likiangensis,29.58,94.92,0.148685277,-0.244526803,-0.445351422,0.674931526,0.994746804
24779,Picea,Picea_likiangensis,28.39,98.79,0.196325317,-0.246952668,0.189615145,0.520312846,0.865492225
24780,Picea,Picea_likiangensis,28.38,98.81,0.196325317,-0.117168337,0.160285413,0.596479952,0.929164588
24781,Picea,Picea_likiangensis,28.466667,98.85,0.101045251,-0.265146762,0.114039131,0.366133392,0.73660475
24782,Picea,Picea_likiangensis,28.31666667,99.11666667,0.005765183,-0.52107656,0.04750571,0.384083003,0.751609802
24783,Picea,Picea_likiangensis,28.3,99.13333,0.001001162,-0.504095435,0.081528917,0.405335218,0.769375801
24784,Picea,Picea_likiangensis,28,99.70778,0.081989206,-0.35611704,0.097963408,0.490730941,0.840762973
24785,Picea,Picea_likiangensis,27.8,99.72222,0.091517255,-0.301534861,0.129773974,0.467311054,0.821184933
24786,Picea,Picea_likiangensis,28.95,99.75,-0.018054834,-0.484688461,-0.281655103,0.487407357,0.837984562
24787,Picea,Picea_likiangensis,28.327223,99.76083,0.029585201,-0.47134614,-0.0067588,0.494046539,0.843534648
24788,Picea,Picea_likiangensis,28.383333,99.76667,0.105809227,-0.358542919,-0.02581533,0.474040091,0.826810122
24789,Picea,Picea_likiangensis,29.141,99.928,0.062933214,-0.379162848,-0.310954928,0.53649956,0.879023552
24790,Picea,Picea_likiangensis,29.141111,99.92833,0.062933214,-0.379162848,-0.310954928,0.53649956,0.879023552
24791,Picea,Picea_likiangensis,27.733889,99.95,0.081989206,-0.388866395,0.114039131,0.542926133,0.884395897
24792,Picea,Picea_likiangensis,27.635,100.031944,0.13439326,-0.352478206,0.145184308,0.571512341,0.90829277
24793,Picea,Picea_likiangensis,27.383057,100.138336,0.472637504,0.070837006,0.189615145,0.584047019,0.918771267
24794,Picea,Picea_likiangensis,29.14,100.157,-0.108570918,-0.500456631,-0.445351422,0.59957248,0.931749821
24795,Picea,Picea_likiangensis,29.14,100.15722,-0.108570918,-0.500456631,-0.445351422,0.59957248,0.931749821
24796,Picea,Picea_likiangensis,27.13333333,100.2333333,0.253493339,-0.18994461,0.29696548,0.621046305,0.949701011
24797,Picea,Picea_likiangensis,31.86666667,100.6833333,-0.089514881,-0.368246436,-0.374259502,0.568362951,0.905659974
24798,Picea,Picea_likiangensis,32.78333333,100.7833333,-0.180030972,-0.50530839,-0.341758579,0.605738521,0.936904371
24799,Picea,Picea_likiangensis,29.21666667,101.0833333,0.048641194,-0.27242437,-0.52691555,0.79933238,1.098740578
24800,Picea,Picea_likiangensis,30.81666667,101.2666667,-0.065694861,-0.426467478,-0.572917879,0.630158603,0.957318544
24801,Picea,Picea_likiangensis,28.11666667,101.3166667,0.024821179,-0.474984914,-0.176628441,0.842259586,1.134625912
24802,Picea,Picea_likiangensis,31,102,0.291605383,0.006551288,-0.52691555,0.446939766,0.804155409
24803,Picea,Picea_likiangensis,32.73333333,102.0833333,-0.141918927,-0.470133185,-0.341758579,0.574655712,0.910920501
24804,Picea,Picea_likiangensis,32.7468,103.7974,-0.284838974,-0.454365015,-0.176628441,0.510516763,0.851813912
24805,Picea,Picea_linzhiensis,27.4965,88.8832,0.048641194,-0.488327265,-0.176628441,0.426283985,0.786888063
24806,Picea,Picea_linzhiensis,29.133333,93.9,0.272549361,-0.046817951,-0.52691555,0.571512341,0.90829277
24807,Picea,Picea_linzhiensis,29.4715,94.6187,0.296369374,-0.039540332,-0.445351422,0.683733344,1.002104759
24808,Picea,Picea_linzhiensis,29.633333,94.916664,0.26778537,-0.111103646,-0.408693194,0.735529304,1.045403957
24809,Picea,Picea_linzhiensis,32.78333333,100.7833333,-0.180030972,-0.50530839,-0.341758579,0.605738521,0.936904371
24810,Picea,Picea_mariana,66.46667,-150.66667,-0.894631505,-0.296683103,0.203869298,-0.251563728,0.220236242
24811,Picea,Picea_mariana,64.26141,-149.25049,-0.856519401,-0.152343541,0.114039131,-0.137016058,0.31599319
24812,Picea,Picea_mariana,67.38333,-143.83333,-1.066135645,-0.237249166,-0.341758579,-0.927333415,-0.353393018
24813,Picea,Picea_mariana,62.407,-141.955,-0.832699418,-0.43738386,0.245122895,0.029290346,0.455018282
24814,Picea,Picea_mariana,59.416,-126.1,-0.746947348,-0.17296347,0.424506724,-0.163367718,0.293964326
24815,Picea,Picea_mariana,52.9167,-119.383,-0.222906977,-0.120807156,0.706959665,-0.206696212,0.220236242
24816,Picea,Picea_mariana,49,-90.3,-0.723127306,-0.095335454,0.803674996,0.32212612,0.699816525
24817,Picea,Picea_mariana,43.67,-88.2,-0.184794948,0.192130759,0.774942577,0.35525623,0.665077388
24818,Picea,Picea_mariana,46.18,-85.01,-0.241962969,0.025958305,1.058472872,0.205801368,0.522149265
24819,Picea,Picea_mariana,50.3,-73.4,-0.799351454,-0.183879882,1.187945247,0.517054677,0.840762973
24820,Picea,Picea_mariana,44.5436,-72.8147,-0.308658987,-0.199648082,1.8094697,0.976855874,1.247142673
24821,Picea,Picea_mariana,50.4,-68.5,-0.665959239,-0.263933778,1.216855288,0.530046046,0.843534648
24822,Picea,Picea_mariana,48.216,-56.8,-0.160974935,-0.199648112,1.706573606,0.709844947,0.807009757
24823,Picea,Picea_martinezii,25.183,-100.117,0.810881734,0.092669874,0.486678809,0.241711542,0.455018282
24824,Picea,Picea_martinezii,23.978611,-99.74194,0.710837603,0.304933965,0.245122895,-0.080869853,0.298406452
24825,Picea,Picea_martinezii,23.978611,-99.724,0.677489638,0.038087673,0.368962944,0.217873409,0.474068701
24826,Picea,Picea_maximowiczii,35.69738889,138.1176444,0.091517255,0.092669874,0.966468275,1.225757957,1.455214262
24827,Picea,Picea_maximowiczii,35.71839167,138.1549389,-0.108570918,-0.242100924,1.138002872,1.675921917,1.831532121
24828,Picea,Picea_maximowiczii,35.982,138.325,-0.051402844,-0.153556451,1.085645914,1.571161032,1.743956447
24829,Picea,Picea_maximowiczii,35.95,138.66667,0.053405218,-0.024985084,0.878591716,1.401973248,1.602522731
24830,Picea,Picea_maximowiczii,35.34468,138.68328,0.139157265,0.002912484,1.106895804,1.576367259,1.748308659
24831,Picea,Picea_meyeri,37.75,111.3666667,-0.184794948,0.106012188,-0.52691555,0.405335218,0.724465609
24832,Picea,Picea_meyeri,37.85,111.55,-0.327715099,-0.403421611,-0.445351422,0.53327626,0.868210495
24833,Picea,Picea_meyeri,38.5136,111.5535,-0.413467109,-0.177815244,-0.408693194,0.436648071,0.772311866
24834,Picea,Picea_meyeri,38.65770556,111.5683333,-0.361063063,0.047791172,-0.408693194,0.39828524,0.739620507
24835,Picea,Picea_meyeri,39.96666667,113.6166667,-0.342007071,0.297656357,-0.52691555,0.056591071,0.477840543
24836,Picea,Picea_meyeri,42.94372778,115.0083667,-0.661195338,0.1411874,-0.623458743,-0.07588397,0.36709702
24837,Picea,Picea_meyeri,39.94826111,115.0104361,-0.442051142,-0.477410823,-0.065576248,0.627127469,0.954784632
24838,Picea,Picea_meyeri,39.7972,115.0602,-0.094278902,0.369219661,-0.572917879,0.39828524,0.763482332
24839,Picea,Picea_meyeri,42.88333333,116.5166667,-0.76123929,0.050217073,-0.52691555,0.135344341,0.543674946
24840,Picea,Picea_meyeri,43.74666667,116.9066667,-0.842227459,0.036874741,-0.623458743,0.100902565,0.514883041
24841,Picea,Picea_meyeri,43.53333333,117.1833333,-0.894631505,0.056281745,-0.572917879,0.15224731,0.557805061
24842,Picea,Picea_meyeri,43.51666667,117.2,-0.885103464,0.061133519,-0.572917879,0.15224731,0.557805061
24843,Picea,Picea_meyeri,43.58333333,117.2,-0.894631505,0.051429991,-0.484601349,0.143821776,0.5507617
24844,Picea,Picea_meyeri,43.51666667,117.2333333,-0.889867485,0.059920572,-0.484601349,0.156440854,0.561310709
24845,Picea,Picea_morrisonicola,23.4754,120.854,0.553625524,-0.182666987,1.372111201,2.639177799,2.636773109
24846,Picea,Picea_morrisonicola,23.4766,120.855,0.553625524,-0.182666987,1.372111201,2.639177799,2.636773109
24847,Picea,Picea_morrisonicola,23.476,120.856,0.553625524,-0.182666987,1.372111201,2.639177799,2.636773109
24848,Picea,Picea_morrisonicola,23.4854,120.898,0.515513539,-0.217842162,1.412871599,2.680877209,2.671632051
24849,Picea,Picea_morrisonicola,23.4819,120.899,0.458345503,-0.273637265,1.467663169,2.782322407,2.756435871
24850,Picea,Picea_morrisonicola,23.4784,120.903,0.444053471,-0.27242437,1.471481681,2.766861439,2.7435112
24851,Picea,Picea_morrisonicola,23.4795,120.903,0.444053471,-0.27242437,1.471481681,2.766861439,2.7435112
24852,Picea,Picea_morrisonicola,23.4817,120.903,0.444053471,-0.27242437,1.471481681,2.766861439,2.7435112
24853,Picea,Picea_morrisonicola,23.4805,120.904,0.444053471,-0.27242437,1.471481681,2.766861439,2.7435112
24854,Picea,Picea_morrisonicola,23.4822,120.904,0.444053471,-0.27242437,1.471481681,2.766861439,2.7435112
24855,Picea,Picea_morrisonicola,23.2597,120.928,0.515513539,-0.14142707,1.408858776,2.546923876,2.491249561
24856,Picea,Picea_morrisonicola,23.8069,121.168,0.601265609,-0.060160261,1.367955685,2.184997082,2.257097244
24857,Picea,Picea_morrisonicola,23.5637,121.243,0.610793591,-0.152343512,1.783019304,2.547993898,2.551578999
24858,Picea,Picea_morrisonicola,24.2,121.283,0.310661376,-0.342774749,1.587705731,2.674823523,2.390888929
24859,Picea,Picea_morrisonicola,24.4206,121.289,0.363065392,-0.294257224,1.57726872,2.397324324,2.360140324
24860,Picea,Picea_morrisonicola,24.1667,121.3,0.363065392,-0.280914903,1.59461534,2.527564764,2.227110863
24861,Picea,Picea_morrisonicola,24.183332,121.3,0.358301401,-0.291831344,1.591165543,2.559734583,2.260279179
